Date,Kick Off (local),Home Team,Away Team,Venue,Home Score,Away Score,Play Off Game?,Home Goals,Home Behinds,Away Goals,Away Behinds,Home Odds,Away Odds,Bookmakers Surveyed
25-Apr-11,18:40,Fremantle,Western Bulldogs,Domain Stadium,85,78,,12,13,11,12, 1.67 , 2.15 ,8
25-Apr-11,14:40,Essendon,Collingwood,MCG,77,107,,11,11,16,11, 4.26 , 1.22 ,8
24-Apr-11,16:40,North Melbourne,Richmond,Etihad Stadium,103,112,,14,19,17,10, 1.82 , 1.94 ,8
23-Apr-11,19:10,Carlton,Adelaide,Etihad Stadium,85,79,,11,19,12,7, 1.28 , 3.68 ,8
23-Apr-11,14:40,Port Adelaide,Gold Coast,AAMI Stadium,101,104,,15,11,15,14, 1.05 , 10.58 ,8
21-Apr-11,19:40,Brisbane,St Kilda,Gabba,76,89,,11,10,13,11, 3.66 , 1.28 ,8
17-Apr-11,14:40,Fremantle,North Melbourne,Domain Stadium,127,98,,18,19,14,14, 1.18 , 4.82 ,8
17-Apr-11,14:10,Gold Coast,Melbourne,Gabba,69,159,,9,15,23,21, 8.79 , 1.07 ,8
16-Apr-11,19:10,Port Adelaide,Adelaide,AAMI Stadium,98,66,,14,14,9,12, 2.78 , 1.42 ,8
16-Apr-11,19:10,Sydney,Geelong,SCG,54,81,,7,12,11,15, 2.07 , 1.72 ,8
16-Apr-11,14:10,Hawthorn,West Coast,University of Tasmania Stadium,72,65,,10,12,9,11, 1.11 , 6.27 ,8
16-Apr-11,14:10,Carlton,Essendon,MCG,79,79,,11,13,11,13, 1.89 , 1.86 ,8
15-Apr-11,19:40,Richmond,Collingwood,MCG,90,161,,13,12,24,17, 9.79 , 1.05 ,8
10-Apr-11,16:40,St Kilda,Essendon,Etihad Stadium,84,136,,12,12,21,10, 1.81 , 1.95 ,8
10-Apr-11,14:10,Geelong,Port Adelaide,Simonds Stadium,122,43,,17,20,6,7, 1.07 , 7.96 ,8
10-Apr-11,13:10,Melbourne,Brisbane,MCG,82,71,,12,10,11,5, 1.18 , 4.65 ,8
09-Apr-11,19:10,Richmond,Hawthorn,MCG,52,115,,6,16,17,13, 3.72 , 1.27 ,8
09-Apr-11,18:10,West Coast,Sydney,Domain Stadium,88,101,,13,10,15,11, 1.90 , 1.86 ,8
09-Apr-11,14:40,Adelaide,Fremantle,AAMI Stadium,54,79,,7,12,11,13, 1.49 , 2.60 ,8
09-Apr-11,14:10,Western Bulldogs,Gold Coast,Etihad Stadium,122,51,,18,14,7,9, 1.02 , 14.29 ,8
08-Apr-11,19:50,Collingwood,Carlton,MCG,102,74,,15,12,11,8, 1.22 , 4.32 ,8
03-Apr-11,16:40,Hawthorn,Melbourne,MCG,122,77,,16,26,12,5, 1.41 , 2.83 ,8
03-Apr-11,14:10,Sydney,Essendon,ANZ Stadium,98,93,,14,14,13,15, 1.80 , 1.97 ,8
03-Apr-11,13:10,Western Bulldogs,Brisbane,Etihad Stadium,123,45,,19,9,6,9, 1.12 , 6.34 ,8
02-Apr-11,18:50,Gold Coast,Carlton,Gabba,52,171,,7,10,26,15, 3.96 , 1.25 ,8
02-Apr-11,17:40,Fremantle,Geelong,Domain Stadium,78,89,,10,18,13,11, 1.67 , 2.15 ,8
02-Apr-11,14:40,Port Adelaide,West Coast,AAMI Stadium,98,116,,15,8,16,20, 1.45 , 2.72 ,8
02-Apr-11,14:10,North Melbourne,Collingwood,Etihad Stadium,56,143,,7,14,21,17, 6.70 , 1.10 ,8
01-Apr-11,19:40,St Kilda,Richmond,MCG,95,95,,13,17,14,11, 1.23 , 4.15 ,8
27-Mar-11,16:10,West Coast,North Melbourne,Domain Stadium,92,88,,13,14,13,10, 1.61 , 2.27 ,9
27-Mar-11,14:10,Melbourne,Sydney,MCG,84,84,,11,18,11,18, 1.78 , 1.99 ,9
27-Mar-11,13:10,Essendon,Western Bulldogs,Etihad Stadium,113,58,,16,17,8,10, 2.31 , 1.59 ,9
26-Mar-11,19:10,Brisbane,Fremantle,Gabba,92,94,,14,8,13,16, 1.98 , 1.79 ,9
26-Mar-11,19:10,Adelaide,Hawthorn,AAMI Stadium,105,85,,16,9,12,13, 1.92 , 1.85 ,8
26-Mar-11,14:10,Collingwood,Port Adelaide,Etihad Stadium,155,80,,24,11,12,8, 1.08 , 7.99 ,8
25-Mar-11,19:45,Geelong,St Kilda,MCG,48,47,,6,12,6,11, 2.18 , 1.68 ,8
24-Mar-11,19:40,Carlton,Richmond,MCG,104,84,,14,20,13,6, 1.29 , 3.51 ,6
02-Oct-10,14:30,Collingwood,St Kilda,MCG,108,52,Y,16,12,7,10, 1.59 , 2.33 ,7
25-Sep-10,14:30,Collingwood,St Kilda,MCG,68,68,Y,9,14,10,8, 1.41 , 2.88 ,7
18-Sep-10,19:20,St Kilda,Western Bulldogs,MCG,88,64,Y,13,10,8,16, 1.19 , 4.42 ,7
17-Sep-10,19:45,Collingwood,Geelong,MCG,120,79,Y,18,12,11,13, 1.79 , 1.94 ,6
11-Sep-10,19:20,Western Bulldogs,Sydney,MCG,77,72,Y,11,11,10,12, 1.89 , 1.86 ,7
10-Sep-10,19:45,Geelong,Fremantle,MCG,135,66,Y,20,15,10,6, 1.10 , 6.54 ,8
05-Sep-10,14:40,Sydney,Carlton,ANZ Stadium,99,94,Y,14,15,13,16, 1.45 , 2.65 ,7
04-Sep-10,19:20,Collingwood,Western Bulldogs,MCG,124,62,Y,17,22,8,14, 1.24 , 3.91 ,7
04-Sep-10,13:20,Fremantle,Hawthorn,Domain Stadium,94,64,Y,14,10,8,16, 2.16 , 1.66 ,7
03-Sep-10,19:45,Geelong,St Kilda,MCG,79,83,Y,11,13,12,11, 1.37 , 3.05 ,7
29-Aug-10,16:40,Melbourne,North Melbourne,MCG,103,113,,15,13,17,11, 1.87 , 1.86 ,7
29-Aug-10,14:10,Richmond,Port Adelaide,Etihad Stadium,112,122,,16,16,18,14, 1.62 , 2.22 ,8
28-Aug-10,19:10,Western Bulldogs,Essendon,Etihad Stadium,107,78,,17,5,11,12, 1.18 , 4.61 ,8
28-Aug-10,19:10,Brisbane,Sydney,Gabba,68,106,,10,8,16,10, 2.81 , 1.41 ,7
28-Aug-10,15:40,Adelaide,St Kilda,AAMI Stadium,65,37,,9,11,5,7, 2.53 , 1.49 ,8
28-Aug-10,14:10,Hawthorn,Collingwood,MCG,98,95,,15,8,13,17, 2.50 , 1.50 ,8
28-Aug-10,13:10,Geelong,West Coast,Simonds Stadium,112,68,,16,16,10,8, 1.02 , 14.50 ,7
27-Aug-10,18:40,Fremantle,Carlton,Domain Stadium,93,87,,13,15,13,9, 1.53 , 2.40 ,8
22-Aug-10,14:40,West Coast,North Melbourne,Domain Stadium,94,110,,14,10,16,14, 2.25 , 1.61 ,7
22-Aug-10,14:10,Essendon,Brisbane,Etihad Stadium,68,95,,10,8,14,11, 1.63 , 2.21 ,8
22-Aug-10,12:40,Port Adelaide,Melbourne,AAMI Stadium,112,83,,17,10,11,17, 1.92 , 1.81 ,7
21-Aug-10,19:10,Collingwood,Adelaide,MCG,54,51,,6,18,7,9, 1.05 , 9.75 ,8
21-Aug-10,19:10,Sydney,Western Bulldogs,SCG,114,70,,17,12,10,10, 2.05 , 1.72 ,8
21-Aug-10,14:10,St Kilda,Richmond,Etihad Stadium,115,94,,17,13,14,10, 1.08 , 7.70 ,8
21-Aug-10,14:10,Hawthorn,Fremantle,University of Tasmania Stadium,155,39,,24,11,5,9, 1.09 , 7.25 ,8
20-Aug-10,19:40,Geelong,Carlton,Etihad Stadium,121,79,,18,13,12,7, 1.17 , 4.82 ,8
15-Aug-10,16:40,North Melbourne,St Kilda,Etihad Stadium,63,115,,9,9,17,13, 3.98 , 1.24 ,8
15-Aug-10,14:10,Hawthorn,Melbourne,MCG,99,78,,15,9,12,6, 1.63 , 2.22 ,8
15-Aug-10,13:10,Brisbane,Adelaide,Gabba,97,104,,13,19,15,14, 2.06 , 1.70 ,7
14-Aug-10,19:10,Port Adelaide,West Coast,AAMI Stadium,61,60,,8,13,8,12, 1.33 , 3.25 ,8
14-Aug-10,19:10,Western Bulldogs,Geelong,Etihad Stadium,60,161,,9,6,25,11, 2.38 , 1.56 ,8
14-Aug-10,14:10,Carlton,Richmond,MCG,156,67,,23,18,10,7, 1.30 , 3.42 ,8
14-Aug-10,13:10,Fremantle,Sydney,Domain Stadium,87,96,,13,9,14,12, 1.62 , 2.23 ,8
13-Aug-10,19:40,Essendon,Collingwood,MCG,64,162,,10,4,24,18, 6.64 , 1.10 ,8
08-Aug-10,16:10,Adelaide,Western Bulldogs,AAMI Stadium,53,61,,7,11,8,13, 3.21 , 1.33 ,8
08-Aug-10,14:10,Melbourne,Richmond,MCG,109,80,,16,13,11,14, 1.52 , 2.47 ,8
08-Aug-10,13:10,St Kilda,Port Adelaide,Etihad Stadium,151,57,,23,13,8,9, 1.20 , 4.40 ,8
07-Aug-10,19:10,Geelong,Collingwood,MCG,85,107,,12,13,14,23, 1.76 , 1.99 ,8
07-Aug-10,17:40,West Coast,Brisbane,Domain Stadium,65,70,,9,11,10,10, 1.61 , 2.25 ,8
07-Aug-10,14:10,North Melbourne,Fremantle,Etihad Stadium,123,69,,19,9,10,9, 1.83 , 1.90 ,7
07-Aug-10,14:10,Sydney,Hawthorn,SCG,129,85,,19,15,13,7, 2.01 , 1.74 ,8
06-Aug-10,19:40,Essendon,Carlton,MCG,73,149,,9,19,23,11, 1.91 , 1.81 ,6
01-Aug-10,14:40,Fremantle,West Coast,Domain Stadium,160,85,,24,16,13,7, 1.39 , 2.91 ,7
01-Aug-10,14:10,Western Bulldogs,North Melbourne,Etihad Stadium,143,72,,22,11,10,12, 1.16 , 5.02 ,7
01-Aug-10,13:10,Richmond,Adelaide,MCG,100,80,,15,10,11,14, 2.25 , 1.61 ,7
31-Jul-10,19:10,Brisbane,Melbourne,Gabba,64,74,,9,10,11,8, 1.75 , 2.00 ,7
31-Jul-10,19:10,Sydney,Geelong,ANZ Stadium,72,125,,9,18,20,5, 4.07 , 1.23 ,7
31-Jul-10,14:40,Port Adelaide,Hawthorn,AAMI Stadium,92,84,,13,14,12,12, 3.14 , 1.33 ,7
31-Jul-10,14:10,Collingwood,Carlton,MCG,105,57,,15,15,9,3, 1.19 , 4.48 ,7
30-Jul-10,19:40,Essendon,St Kilda,Etihad Stadium,108,75,,16,12,11,9, 4.74 , 1.17 ,7
25-Jul-10,16:10,Port Adelaide,Adelaide,AAMI Stadium,88,69,,13,10,9,15, 3.36 , 1.30 ,6
25-Jul-10,14:10,Melbourne,Sydney,MCG,142,69,,22,10,10,9, 2.28 , 1.59 ,6
25-Jul-10,13:10,Western Bulldogs,Fremantle,Etihad Stadium,158,76,,24,14,12,4, 1.30 , 3.43 ,6
24-Jul-10,19:10,North Melbourne,Essendon,Etihad Stadium,119,122,,18,11,18,14, 1.43 , 2.73 ,6
24-Jul-10,17:40,West Coast,Carlton,Domain Stadium,83,109,,11,17,15,19, 1.84 , 1.88 ,5
24-Jul-10,14:10,Geelong,Brisbane,Simonds Stadium,127,64,,19,13,9,10, 1.06 , 8.69 ,6
24-Jul-10,14:10,Collingwood,Richmond,MCG,127,45,,19,13,6,9, 1.10 , 6.50 ,6
23-Jul-10,19:40,St Kilda,Hawthorn,Etihad Stadium,87,87,,14,3,13,9, 1.72 , 2.04 ,6
18-Jul-10,14:40,Fremantle,Melbourne,Domain Stadium,82,71,,11,16,10,11, 1.20 , 4.33 ,7
18-Jul-10,14:10,Richmond,North Melbourne,MCG,53,103,,7,11,15,13, 1.74 , 2.01 ,6
18-Jul-10,13:10,Carlton,Sydney,Etihad Stadium,68,107,,10,8,16,11, 1.57 , 2.31 ,7
17-Jul-10,19:40,Western Bulldogs,Port Adelaide,TIO Stadium,83,47,,12,11,7,5, 1.15 , 5.08 ,7
17-Jul-10,19:10,Essendon,West Coast,Etihad Stadium,100,132,,14,16,20,12, 1.40 , 2.85 ,7
17-Jul-10,14:10,Hawthorn,Brisbane,University of Tasmania Stadium,118,43,,17,16,7,1, 1.27 , 3.62 ,7
17-Jul-10,14:10,Collingwood,St Kilda,MCG,100,52,,15,10,6,16, 2.05 , 1.71 ,7
16-Jul-10,20:10,Adelaide,Geelong,AAMI Stadium,74,63,,11,8,9,9, 3.50 , 1.29 ,7
11-Jul-10,16:40,Carlton,Western Bulldogs,Etihad Stadium,58,126,,8,10,20,6, 2.50 , 1.50 ,6
11-Jul-10,14:10,Melbourne,Essendon,MCG,122,103,,19,8,14,19, 1.89 , 1.86 ,4
11-Jul-10,13:10,Sydney,North Melbourne,SCG,85,55,,12,13,7,13, 1.42 , 2.78 ,6
10-Jul-10,19:10,Richmond,Fremantle,Etihad Stadium,100,81,,15,10,11,15, 2.61 , 1.46 ,6
10-Jul-10,19:10,Brisbane,St Kilda,Gabba,65,79,,10,5,11,13, 4.21 , 1.21 ,6
10-Jul-10,14:10,Geelong,Hawthorn,MCG,85,83,,12,13,11,17, 1.33 , 3.18 ,6
10-Jul-10,13:10,West Coast,Adelaide,Domain Stadium,95,117,,14,11,17,15, 2.63 , 1.46 ,6
09-Jul-10,20:10,Port Adelaide,Collingwood,AAMI Stadium,79,105,,12,7,16,9, 5.06 , 1.15 ,6
04-Jul-10,16:40,St Kilda,Melbourne,Etihad Stadium,100,65,,15,10,9,11, 1.12 , 5.81 ,6
04-Jul-10,14:10,Richmond,Sydney,MCG,89,85,,14,5,12,13, 2.14 , 1.66 ,6
04-Jul-10,13:10,Geelong,North Melbourne,Simonds Stadium,98,63,,14,14,9,9, 1.14 , 5.38 ,6
03-Jul-10,19:10,Adelaide,Essendon,AAMI Stadium,124,40,,19,10,5,10, 1.58 , 2.30 ,6
03-Jul-10,19:10,Collingwood,West Coast,Etihad Stadium,135,52,,20,15,7,10, 1.06 , 9.00 ,6
03-Jul-10,13:10,Fremantle,Port Adelaide,Domain Stadium,115,58,,17,13,8,10, 1.11 , 6.13 ,6
02-Jul-10,19:40,Hawthorn,Western Bulldogs,MCG,79,76,,12,7,11,10, 2.30 , 1.57 ,6
01-Jul-10,19:10,Carlton,Brisbane,Etihad Stadium,120,65,,18,12,9,11, 1.25 , 3.85 ,5
27-Jun-10,14:40,Adelaide,Melbourne,AAMI Stadium,117,73,,16,21,11,7, 1.59 , 2.28 ,6
26-Jun-10,19:10,Sydney,Collingwood,ANZ Stadium,71,96,,10,11,13,18, 2.23 , 1.62 ,6
25-Jun-10,19:50,St Kilda,Geelong,MCG,70,46,,10,10,6,10, 3.09 , 1.34 ,6
20-Jun-10,14:40,West Coast,Western Bulldogs,Domain Stadium,59,119,,9,5,17,17, 3.25 , 1.33 ,7
20-Jun-10,13:10,North Melbourne,Port Adelaide,Etihad Stadium,129,93,,19,15,14,9, 1.35 , 3.08 ,7
19-Jun-10,19:10,Brisbane,Richmond,Gabba,86,105,,12,14,15,15, 1.41 , 2.82 ,7
19-Jun-10,19:10,Carlton,Fremantle,Etihad Stadium,87,96,,12,15,14,12, 1.62 , 2.23 ,7
18-Jun-10,19:40,Hawthorn,Essendon,MCG,102,86,,14,18,13,8, 1.55 , 2.39 ,7
14-Jun-10,14:10,Melbourne,Collingwood,MCG,76,76,,11,10,9,22, 4.98 , 1.16 ,7
13-Jun-10,14:40,Fremantle,St Kilda,Domain Stadium,67,85,,10,7,12,13, 1.64 , 2.18 ,7
13-Jun-10,14:10,Western Bulldogs,Brisbane,Etihad Stadium,121,56,,17,19,8,8, 1.24 , 4.02 ,7
13-Jun-10,13:10,Richmond,West Coast,MCG,126,77,,19,12,11,11, 1.82 , 1.93 ,6
12-Jun-10,19:10,Port Adelaide,Sydney,AAMI Stadium,55,93,,8,7,14,9, 1.77 , 1.97 ,6
12-Jun-10,19:10,Essendon,Geelong,Etihad Stadium,83,154,,12,11,23,16, 4.18 , 1.22 ,7
12-Jun-10,14:10,Hawthorn,Adelaide,University of Tasmania Stadium,124,77,,19,10,11,11, 1.39 , 2.91 ,7
11-Jun-10,19:40,North Melbourne,Carlton,Etihad Stadium,97,68,,14,13,10,8, 3.70 , 1.27 ,7
06-Jun-10,16:40,Collingwood,Western Bulldogs,Etihad Stadium,113,103,,17,11,16,7, 1.67 , 2.11 ,5
06-Jun-10,14:10,Hawthorn,Port Adelaide,MCG,74,63,,10,14,8,15, 1.41 , 2.78 ,6
06-Jun-10,13:10,Sydney,Essendon,SCG,89,80,,12,17,12,8, 1.71 , 2.06 ,6
05-Jun-10,19:10,North Melbourne,Brisbane,Etihad Stadium,90,89,,12,18,13,11, 2.35 , 1.56 ,6
05-Jun-10,17:40,West Coast,Geelong,Domain Stadium,98,122,,14,14,18,14, 6.06 , 1.11 ,6
05-Jun-10,14:40,Adelaide,Fremantle,AAMI Stadium,105,82,,16,9,12,10, 2.80 , 1.41 ,6
05-Jun-10,14:10,Carlton,Melbourne,MCG,101,60,,15,11,9,6, 1.36 , 3.01 ,6
04-Jun-10,19:40,Richmond,St Kilda,Etihad Stadium,59,97,,8,11,14,13, 5.69 , 1.12 ,5
30-May-10,14:40,Fremantle,North Melbourne,Domain Stadium,139,78,,21,13,11,12, 1.12 , 5.94 ,7
30-May-10,14:10,Carlton,West Coast,Etihad Stadium,105,76,,15,15,11,10, 1.19 , 4.48 ,7
30-May-10,13:10,Hawthorn,Sydney,MCG,79,77,,10,19,11,11, 1.31 , 3.35 ,7
29-May-10,19:10,St Kilda,Adelaide,Etihad Stadium,123,76,,19,9,12,4, 1.23 , 4.08 ,6
29-May-10,19:10,Brisbane,Collingwood,Gabba,88,80,,13,10,11,14, 3.54 , 1.28 ,7
29-May-10,14:40,Port Adelaide,Richmond,AAMI Stadium,30,77,,3,12,10,17, 1.18 , 4.61 ,7
29-May-10,14:10,Geelong,Melbourne,Simonds Stadium,121,67,,18,13,10,7, 1.04 , 10.25 ,7
28-May-10,19:40,Essendon,Western Bulldogs,Etihad Stadium,99,90,,15,9,14,6, 3.20 , 1.33 ,6
23-May-10,14:40,West Coast,St Kilda,Domain Stadium,56,91,,8,8,13,13, 1.99 , 1.75 ,6
23-May-10,14:10,Carlton,Hawthorn,Etihad Stadium,60,110,,8,12,16,14, 1.35 , 3.10 ,7
23-May-10,12:40,Adelaide,Brisbane,AAMI Stadium,93,81,,13,15,11,15, 2.10 , 1.69 ,7
22-May-10,19:45,Essendon,Richmond,MCG,130,95,,19,16,14,11, 1.26 , 3.81 ,7
22-May-10,19:10,Melbourne,Port Adelaide,TIO Stadium,111,110,,17,9,16,14, 2.32 , 1.57 ,7
22-May-10,14:10,Sydney,Fremantle,SCG,63,100,,9,9,14,16, 1.68 , 2.13 ,7
22-May-10,14:10,North Melbourne,Western Bulldogs,Etihad Stadium,57,127,,7,15,20,7, 4.21 , 1.22 ,6
21-May-10,19:40,Collingwood,Geelong,MCG,50,86,,6,14,12,14, 1.95 , 1.78 ,7
16-May-10,16:40,St Kilda,Essendon,Etihad Stadium,81,93,,11,15,14,9, 1.40 , 2.81 ,6
16-May-10,14:40,Port Adelaide,Carlton,AAMI Stadium,92,118,,14,8,17,16, 1.82 , 1.92 ,6
16-May-10,13:10,Richmond,Hawthorn,MCG,86,89,,13,8,13,11, 4.94 , 1.16 ,7
15-May-10,19:10,North Melbourne,Adelaide,Etihad Stadium,84,75,,12,12,11,9, 1.61 , 2.24 ,7
15-May-10,19:10,Brisbane,Geelong,Gabba,74,155,,10,14,24,11, 3.38 , 1.31 ,7
15-May-10,14:10,Melbourne,West Coast,MCG,46,75,,6,10,10,15, 1.35 , 3.09 ,7
15-May-10,14:10,Western Bulldogs,Sydney,Manuka Oval,101,63,,14,17,9,9, 1.56 , 2.35 ,6
14-May-10,18:40,Fremantle,Collingwood,Domain Stadium,97,133,,15,7,20,13, 2.00 , 1.76 ,6
10-May-10,19:20,St Kilda,Carlton,Etihad Stadium,68,129,,9,14,20,9, 1.43 , 2.77 ,6
09-May-10,16:10,Adelaide,Richmond,AAMI Stadium,104,54,,15,14,7,12, 1.19 , 4.54 ,7
09-May-10,13:10,Geelong,Sydney,Simonds Stadium,126,59,,19,12,9,5, 1.27 , 3.71 ,7
08-May-10,19:10,Collingwood,North Melbourne,MCG,157,91,,23,19,14,7, 1.19 , 4.55 ,7
08-May-10,19:10,Brisbane,Fremantle,Gabba,100,113,,15,10,15,23, 1.47 , 2.62 ,7
08-May-10,14:10,Essendon,Port Adelaide,Etihad Stadium,106,109,,16,10,17,7, 1.74 , 2.00 ,7
08-May-10,13:10,West Coast,Hawthorn,Domain Stadium,102,94,,15,12,14,10, 1.60 , 2.30 ,7
07-May-10,19:40,Melbourne,Western Bulldogs,MCG,66,70,,9,12,10,10, 4.05 , 1.23 ,6
02-May-10,14:40,West Coast,Fremantle,Domain Stadium,73,111,,10,13,17,9, 2.84 , 1.40 ,6
02-May-10,14:10,Carlton,Collingwood,MCG,102,155,,16,6,24,11, 2.44 , 1.52 ,6
02-May-10,13:10,Geelong,Richmond,Simonds Stadium,161,53,,24,17,7,11, 1.03 , 12.25 ,6
01-May-10,19:10,Sydney,Brisbane,SCG,107,87,,16,11,13,9, 1.52 , 2.43 ,6
01-May-10,19:10,Essendon,Hawthorn,MCG,106,63,,15,16,9,9, 2.58 , 1.47 ,6
01-May-10,14:40,Adelaide,Port Adelaide,AAMI Stadium,74,97,,10,14,14,13, 2.42 , 1.53 ,6
01-May-10,14:10,North Melbourne,Melbourne,Etihad Stadium,104,78,,15,14,12,6, 1.99 , 1.75 ,6
30-Apr-10,19:40,Western Bulldogs,St Kilda,Etihad Stadium,46,49,,6,10,7,7, 1.67 , 2.13 ,5
26-Apr-10,14:10,Carlton,Geelong,MCG,104,68,,15,14,9,14, 4.38 , 1.19 ,6
25-Apr-10,18:45,Fremantle,Richmond,Domain Stadium,112,73,,15,22,11,7, 1.04 , 10.50 ,6
25-Apr-10,17:40,Hawthorn,North Melbourne,University of Tasmania Stadium,70,82,,10,10,12,10, 1.32 , 3.28 ,6
25-Apr-10,14:40,Collingwood,Essendon,MCG,120,55,,18,12,8,7, 1.27 , 3.60 ,6
24-Apr-10,19:15,Port Adelaide,St Kilda,AAMI Stadium,54,44,,7,12,6,8, 3.55 , 1.28 ,5
24-Apr-10,19:10,Melbourne,Brisbane,MCG,103,53,,15,13,7,11, 3.33 , 1.31 ,6
24-Apr-10,14:15,Sydney,West Coast,SCG,115,63,,17,13,9,9, 1.15 , 4.91 ,6
23-Apr-10,19:40,Western Bulldogs,Adelaide,Etihad Stadium,121,72,,18,13,10,12, 1.10 , 6.30 ,5
18-Apr-10,16:40,St Kilda,Fremantle,Etihad Stadium,108,93,,16,12,14,9, 1.31 , 3.31 ,6
18-Apr-10,14:10,Geelong,Port Adelaide,Simonds Stadium,159,64,,23,21,10,4, 1.13 , 5.70 ,7
18-Apr-10,13:10,Richmond,Melbourne,MCG,78,133,,11,12,20,13, 3.35 , 1.31 ,7
17-Apr-10,19:10,Collingwood,Hawthorn,MCG,123,59,,17,21,8,11, 1.59 , 2.31 ,7
17-Apr-10,19:10,Brisbane,Western Bulldogs,Gabba,101,79,,13,23,12,7, 1.95 , 1.78 ,6
17-Apr-10,14:40,Adelaide,Carlton,AAMI Stadium,55,103,,6,19,16,7, 1.77 , 1.97 ,7
17-Apr-10,14:10,North Melbourne,Sydney,Etihad Stadium,60,100,,8,12,14,16, 2.57 , 1.48 ,7
16-Apr-10,18:40,West Coast,Essendon,Domain Stadium,101,78,,15,11,11,12, 1.58 , 2.32 ,7
11-Apr-10,14:40,Fremantle,Geelong,Domain Stadium,125,118,,18,17,17,16, 2.05 , 1.72 ,5
11-Apr-10,14:10,Western Bulldogs,Hawthorn,Etihad Stadium,100,84,,14,16,12,12, 1.47 , 2.63 ,4
11-Apr-10,13:10,Melbourne,Adelaide,MCG,57,41,,7,15,5,11, 2.60 , 1.49 ,5
10-Apr-10,19:10,Sydney,Richmond,SCG,111,56,,16,15,7,14, 1.10 , 7.00 ,4
10-Apr-10,19:10,Carlton,Essendon,MCG,75,95,,10,15,13,17, 1.45 , 2.70 ,5
10-Apr-10,14:40,Port Adelaide,Brisbane,AAMI Stadium,81,108,,11,15,16,12, 1.84 , 1.92 ,4
10-Apr-10,14:10,North Melbourne,West Coast,Etihad Stadium,116,91,,17,14,13,13, 1.85 , 1.91 ,4
09-Apr-10,19:40,St Kilda,Collingwood,Etihad Stadium,69,41,,10,9,4,17, 1.32 , 3.30 ,4
05-Apr-10,14:10,Hawthorn,Geelong,MCG,91,100,,13,13,14,16, 2.40 , 1.56 ,5
04-Apr-10,16:40,Richmond,Western Bulldogs,MCG,48,120,,7,6,17,18, 10.00 , 1.06 ,4
04-Apr-10,14:10,Essendon,Fremantle,Etihad Stadium,69,113,,9,15,17,11, 1.46 , 2.66 ,5
04-Apr-10,12:40,Adelaide,Sydney,AAMI Stadium,75,118,,11,9,18,10, 1.54 , 2.42 ,5
03-Apr-10,19:10,St Kilda,North Melbourne,Etihad Stadium,143,39,,23,5,6,3, 1.13 , 5.58 ,4
03-Apr-10,17:40,West Coast,Port Adelaide,Domain Stadium,86,89,,12,14,13,11, 1.58 , 2.31 ,5
03-Apr-10,14:10,Collingwood,Melbourne,MCG,86,85,,12,14,12,13, 1.05 , 10.33 ,5
01-Apr-10,19:40,Brisbane,Carlton,Gabba,107,88,,16,11,12,16, 1.32 , 3.45 ,4
28-Mar-10,17:10,Fremantle,Adelaide,Etihad Stadium,118,62,,17,16,9,8, 1.94 , 1.80 ,5
28-Mar-10,14:10,Western Bulldogs,Collingwood,Domain Stadium,93,129,,13,15,19,15, 1.62 , 2.25 ,4
28-Mar-10,12:40,Port Adelaide,North Melbourne,AAMI Stadium,96,82,,13,18,12,10, 1.41 , 2.83 ,5
27-Mar-10,19:10,Brisbane,West Coast,Gabba,114,82,,16,18,12,10, 1.28 , 3.63 ,5
27-Mar-10,19:10,Sydney,St Kilda,ANZ Stadium,88,96,,13,10,15,6, 2.44 , 1.53 ,4
27-Mar-10,14:10,Melbourne,Hawthorn,MCG,61,117,,8,13,17,15, 4.42 , 1.20 ,5
26-Mar-10,19:40,Geelong,Essendon,MCG,125,94,,19,11,13,16, 1.21 , 4.28 ,5
25-Mar-10,19:10,Richmond,Carlton,MCG,64,120,,9,10,18,12, 2.88 , 1.42 ,4
26-Sep-09,14:30,St Kilda,Geelong,MCG,68,80,,9,14,12,8, 2.20 , 1.63 ,4
19-Sep-09,19:30,Geelong,Collingwood,MCG,120,47,,17,18,6,11, 1.34 , 3.18 ,5
18-Sep-09,19:45,St Kilda,Western Bulldogs,MCG,60,53,,9,6,7,11, 1.36 , 3.05 ,5
12-Sep-09,19:30,Collingwood,Adelaide,MCG,83,78,,12,11,11,12, 2.18 , 1.66 ,5
11-Sep-09,19:45,Western Bulldogs,Brisbane,MCG,107,56,,16,11,8,8, 1.26 , 3.70 ,5
06-Sep-09,14:40,St Kilda,Collingwood,MCG,80,52,,12,8,7,10, 1.60 , 2.25 ,5
05-Sep-09,19:30,Brisbane,Carlton,Gabba,111,104,,16,15,15,14, 1.87 , 1.86 ,5
05-Sep-09,14:30,Geelong,Western Bulldogs,MCG,96,82,,14,12,12,10, 1.83 , 1.93 ,5
04-Sep-09,19:45,Adelaide,Essendon,AAMI Stadium,166,70,,26,10,10,10, 1.10 , 6.50 ,5
30-Aug-09,16:40,Collingwood,Western Bulldogs,Etihad Stadium,76,100,,10,16,14,16, 1.71 , 2.08 ,5
30-Aug-09,14:10,Melbourne,St Kilda,MCG,67,114,,10,7,17,12, 12.00 , 1.02 ,5
29-Aug-09,19:10,Port Adelaide,North Melbourne,AAMI Stadium,67,71,,9,13,10,11, 1.38 , 2.94 ,6
29-Aug-09,19:10,Sydney,Brisbane,SCG,92,100,,14,8,15,10, 1.67 , 2.12 ,6
